"partic","stage","block","trial","stim","resp","rt","fruitL","fruitR","outcome","date"
1,2,1,1,"C","1",7.726,"peach","","","2016_Nov_28_1042"
1,2,1,2,"B","10",1.63,"apple","","","2016_Nov_28_1042"
1,2,1,3,"X","10",0.864,"kiwi","","","2016_Nov_28_1042"
1,2,1,4,"D","7",2.302,"plum","","","2016_Nov_28_1042"
1,2,1,5,"P","8",1.255,"strawberry","","","2016_Nov_28_1042"
1,2,1,6,"Q","8",0.833,"mango","","","2016_Nov_28_1042"
1,2,1,7,"P","8",2.116,"","strawberry","","2016_Nov_28_1042"
1,2,1,8,"Z","6",1.836,"","pear","","2016_Nov_28_1042"
1,2,1,9,"C","1",2.083,"","peach","","2016_Nov_28_1042"
1,2,1,10,"E","5",1.976,"orange","","","2016_Nov_28_1042"
1,2,1,11,"E","5",0.945,"","orange","","2016_Nov_28_1042"
1,2,1,12,"A","10",1.366,"","cherry","","2016_Nov_28_1042"
1,2,1,13,"B","10",0.692,"","apple","","2016_Nov_28_1042"
1,2,1,14,"Y","0",1.411,"banana","","","2016_Nov_28_1042"
1,2,1,15,"D","1",1.38,"","plum","","2016_Nov_28_1042"
1,2,1,16,"Q","4",1.208,"","mango","","2016_Nov_28_1042"
1,2,1,17,"Z","6",4.224,"pear","","","2016_Nov_28_1042"
1,2,1,18,"A","10",0.976,"cherry","","","2016_Nov_28_1042"
1,2,1,19,"Y","0",1.396,"","banana","","2016_Nov_28_1042"
1,2,1,20,"X","10",1.507,"","kiwi","","2016_Nov_28_1042"
1,2,2,21,"B","10",0.786,"","apple","","2016_Nov_28_1042"
1,2,2,22,"D","7",1.193,"","plum","","2016_Nov_28_1042"
1,2,2,23,"B","10",1.005,"apple","","","2016_Nov_28_1042"
1,2,2,24,"C","1",1.318,"","peach","","2016_Nov_28_1042"
1,2,2,25,"Y","0",0.849,"","banana","","2016_Nov_28_1042"
1,2,2,26,"Y","0",0.507,"banana","","","2016_Nov_28_1042"
1,2,2,27,"Z","3",1.052,"","pear","","2016_Nov_28_1042"
1,2,2,28,"E","5",1.583,"orange","","","2016_Nov_28_1042"
1,2,2,29,"X","7",1.13,"","kiwi","","2016_Nov_28_1042"
1,2,2,30,"P","9",1.974,"strawberry","","","2016_Nov_28_1042"
1,2,2,31,"E","5",1.521,"","orange","","2016_Nov_28_1042"
1,2,2,32,"A","10",2.348,"cherry","","","2016_Nov_28_1042"
1,2,2,33,"D","7",1.099,"plum","","","2016_Nov_28_1042"
1,2,2,34,"Q","1",2.849,"mango","","","2016_Nov_28_1042"
1,2,2,35,"C","1",0.88,"peach","","","2016_Nov_28_1042"
1,2,2,36,"Z","4",1.757,"pear","","","2016_Nov_28_1042"
1,2,2,37,"P","8",1.224,"","strawberry","","2016_Nov_28_1042"
1,2,2,38,"X","8",1.099,"kiwi","","","2016_Nov_28_1042"
1,2,2,39,"Q","4",1.461,"","mango","","2016_Nov_28_1042"
1,2,2,40,"A","10",1.068,"","cherry","","2016_Nov_28_1042"
1,2,3,41,"A","10",0.49,"","cherry","","2016_Nov_28_1042"
1,2,3,42,"Z","3",3.6,"pear","","","2016_Nov_28_1042"
1,2,3,43,"A","10",1.163,"cherry","","","2016_Nov_28_1042"
1,2,3,44,"B","10",0.646,"apple","","","2016_Nov_28_1042"
1,2,3,45,"D","7",1.146,"plum","","","2016_Nov_28_1042"
1,2,3,46,"P","8",0.914,"","strawberry","","2016_Nov_28_1042"
1,2,3,47,"Q","7",5.275,"","mango","","2016_Nov_28_1042"
1,2,3,48,"X","9",0.896,"","kiwi","","2016_Nov_28_1042"
1,2,3,49,"E","5",1.177,"","orange","","2016_Nov_28_1042"
1,2,3,50,"Q","7",0.974,"mango","","","2016_Nov_28_1042"
1,2,3,51,"C","2",1.696,"peach","","","2016_Nov_28_1042"
1,2,3,52,"Y","0",1.333,"banana","","","2016_Nov_28_1042"
1,2,3,53,"C","1",1.161,"","peach","","2016_Nov_28_1042"
1,2,3,54,"D","8",1.927,"","plum","","2016_Nov_28_1042"
1,2,3,55,"E","5",1.364,"orange","","","2016_Nov_28_1042"
1,2,3,56,"Y","0",0.961,"","banana","","2016_Nov_28_1042"
1,2,3,57,"B","10",1.099,"","apple","","2016_Nov_28_1042"
1,2,3,58,"P","7",1.333,"strawberry","","","2016_Nov_28_1042"
1,2,3,59,"Z","3",1.114,"","pear","","2016_Nov_28_1042"
1,2,3,60,"X","4",2.74,"kiwi","","","2016_Nov_28_1042"
1,2,4,61,"A","10",1.161,"","cherry","","2016_Nov_28_1042"
1,2,4,62,"X","3",2.974,"kiwi","","","2016_Nov_28_1042"
1,2,4,63,"C","1",0.916,"peach","","","2016_Nov_28_1042"
1,2,4,64,"E","5",2.583,"orange","","","2016_Nov_28_1042"
1,2,4,65,"E","5",0.802,"","orange","","2016_Nov_28_1042"
1,2,4,66,"Q","7",1.146,"mango","","","2016_Nov_28_1042"
1,2,4,67,"A","10",1.286,"cherry","","","2016_Nov_28_1042"
1,2,4,68,"P","2",2.224,"","strawberry","","2016_Nov_28_1042"
1,2,4,69,"C","1",1.599,"","peach","","2016_Nov_28_1042"
1,2,4,70,"Y","0",0.911,"","banana","","2016_Nov_28_1042"
1,2,4,71,"B","10",1.115,"","apple","","2016_Nov_28_1042"
1,2,4,72,"Q","6",4.372,"","mango","","2016_Nov_28_1042"
1,2,4,73,"D","7",2.115,"plum","","","2016_Nov_28_1042"
1,2,4,74,"Z","4",1.693,"pear","","","2016_Nov_28_1042"
1,2,4,75,"X","8",1.005,"","kiwi","","2016_Nov_28_1042"
1,2,4,76,"D","4",1.177,"","plum","","2016_Nov_28_1042"
1,2,4,77,"P","9",1.474,"strawberry","","","2016_Nov_28_1042"
1,2,4,78,"Y","0",1.068,"banana","","","2016_Nov_28_1042"
1,2,4,79,"Z","5",1.117,"","pear","","2016_Nov_28_1042"
1,2,4,80,"B","10",1.161,"apple","","","2016_Nov_28_1042"
1,2,5,81,"P","9",1.036,"strawberry","","","2016_Nov_28_1042"
1,2,5,82,"A","10",1.054,"","cherry","","2016_Nov_28_1042"
1,2,5,83,"C","2",1.809,"","peach","","2016_Nov_28_1042"
1,2,5,84,"Y","0",1.132,"","banana","","2016_Nov_28_1042"
1,2,5,85,"X","8",5.177,"","kiwi","","2016_Nov_28_1042"
1,2,5,86,"B","10",1.068,"apple","","","2016_Nov_28_1042"
1,2,5,87,"Y","0",1.304,"banana","","","2016_Nov_28_1042"
1,2,5,88,"Z","5",1.365,"","pear","","2016_Nov_28_1042"
1,2,5,89,"E","5",0.958,"orange","","","2016_Nov_28_1042"
1,2,5,90,"P","8",0.958,"","strawberry","","2016_Nov_28_1042"
1,2,5,91,"D","7",2.647,"","plum","","2016_Nov_28_1042"
1,2,5,92,"C","1",1.052,"peach","","","2016_Nov_28_1042"
1,2,5,93,"A","10",1.63,"cherry","","","2016_Nov_28_1042"
1,2,5,94,"Z","4",1.646,"pear","","","2016_Nov_28_1042"
1,2,5,95,"Q","3",2.443,"","mango","","2016_Nov_28_1042"
1,2,5,96,"Q","3",0.614,"mango","","","2016_Nov_28_1042"
1,2,5,97,"B","10",1.224,"","apple","","2016_Nov_28_1042"
1,2,5,98,"X","8",0.896,"kiwi","","","2016_Nov_28_1042"
1,2,5,99,"D","6",3.396,"plum","","","2016_Nov_28_1042"
1,2,5,100,"E","5",1.302,"","orange","","2016_Nov_28_1042"
1,2,6,101,"C","1",2.51,"peach","","","2016_Nov_28_1042"
1,2,6,102,"Q","4",1.257,"","mango","","2016_Nov_28_1042"
1,2,6,103,"A","10",1.224,"","cherry","","2016_Nov_28_1042"
1,2,6,104,"Z","4",2.005,"pear","","","2016_Nov_28_1042"
1,2,6,105,"Q","4",1.411,"mango","","","2016_Nov_28_1042"
1,2,6,106,"Y","0",1.365,"","banana","","2016_Nov_28_1042"
1,2,6,107,"E","5",1.239,"","orange","","2016_Nov_28_1042"
1,2,6,108,"C","1",2.474,"","peach","","2016_Nov_28_1042"
1,2,6,109,"B","10",1.286,"","apple","","2016_Nov_28_1042"
1,2,6,110,"B","10",0.63,"apple","","","2016_Nov_28_1042"
1,2,6,111,"E","5",1.194,"orange","","","2016_Nov_28_1042"
1,2,6,112,"P","8",1.349,"","strawberry","","2016_Nov_28_1042"
1,2,6,113,"X","8",1.005,"","kiwi","","2016_Nov_28_1042"
1,2,6,114,"X","8",0.694,"kiwi","","","2016_Nov_28_1042"
1,2,6,115,"D","5",1.974,"","plum","","2016_Nov_28_1042"
1,2,6,116,"D","5",0.677,"plum","","","2016_Nov_28_1042"
1,2,6,117,"A","10",1.052,"cherry","","","2016_Nov_28_1042"
1,2,6,118,"P","8",3.583,"strawberry","","","2016_Nov_28_1042"
1,2,6,119,"Z","4",1.286,"","pear","","2016_Nov_28_1042"
1,2,6,120,"Y","0",1.2,"banana","","","2016_Nov_28_1042"
2,2,1,1,"A","10",8.547,"","cherry","","2016_Nov_28_0946"
2,2,1,2,"E","7",4.068,"mango","","","2016_Nov_28_0946"
2,2,1,3,"B","10",2.194,"pear","","","2016_Nov_28_0946"
2,2,1,4,"D","9",2.572,"","strawberry","","2016_Nov_28_0946"
2,2,1,5,"Z","10",1.514,"","apple","","2016_Nov_28_0946"
2,2,1,6,"Y","0",1.849,"peach","","","2016_Nov_28_0946"
2,2,1,7,"D","9",2.036,"strawberry","","","2016_Nov_28_0946"
2,2,1,8,"A","10",1.083,"cherry","","","2016_Nov_28_0946"
2,2,1,9,"Q","5",2.881,"orange","","","2016_Nov_28_0946"
2,2,1,10,"E","5",1.208,"","mango","","2016_Nov_28_0946"
2,2,1,11,"X","4",4.741,"","plum","","2016_Nov_28_0946"
2,2,1,12,"Y","0",2.18,"","peach","","2016_Nov_28_0946"
2,2,1,13,"X","5",1.364,"plum","","","2016_Nov_28_0946"
2,2,1,14,"C","0",1.739,"banana","","","2016_Nov_28_0946"
2,2,1,15,"P","7",2.099,"kiwi","","","2016_Nov_28_0946"
2,2,1,16,"C","0",3.038,"","banana","","2016_Nov_28_0946"
2,2,1,17,"B","10",2.911,"","pear","","2016_Nov_28_0946"
2,2,1,18,"Q","6",1.772,"","orange","","2016_Nov_28_0946"
2,2,1,19,"Z","10",1.433,"apple","","","2016_Nov_28_0946"
2,2,1,20,"P","5",2.072,"","kiwi","","2016_Nov_28_0946"
2,2,2,21,"Y","0",1.708,"","peach","","2016_Nov_28_0946"
2,2,2,22,"Z","10",1.395,"","apple","","2016_Nov_28_0946"
2,2,2,23,"C","0",1.572,"banana","","","2016_Nov_28_0946"
2,2,2,24,"B","5",1.382,"pear","","","2016_Nov_28_0946"
2,2,2,25,"Y","0",1.304,"peach","","","2016_Nov_28_0946"
2,2,2,26,"X","8",3.007,"plum","","","2016_Nov_28_0946"
2,2,2,27,"D","9",1.117,"strawberry","","","2016_Nov_28_0946"
2,2,2,28,"X","8",1.208,"","plum","","2016_Nov_28_0946"
2,2,2,29,"E","4",1.255,"","mango","","2016_Nov_28_0946"
2,2,2,30,"B","6",1.257,"","pear","","2016_Nov_28_0946"
2,2,2,31,"D","9",1.694,"","strawberry","","2016_Nov_28_0946"
2,2,2,32,"A","10",1.369,"cherry","","","2016_Nov_28_0946"
2,2,2,33,"E","5",2.458,"mango","","","2016_Nov_28_0946"
2,2,2,34,"A","10",1.71,"","cherry","","2016_Nov_28_0946"
2,2,2,35,"Q","7",1.588,"","orange","","2016_Nov_28_0946"
2,2,2,36,"Q","7",0.944,"orange","","","2016_Nov_28_0946"
2,2,2,37,"P","7",2.224,"kiwi","","","2016_Nov_28_0946"
2,2,2,38,"C","0",1.63,"","banana","","2016_Nov_28_0946"
2,2,2,39,"P","7",1.286,"","kiwi","","2016_Nov_28_0946"
2,2,2,40,"Z","10",1.302,"apple","","","2016_Nov_28_0946"
2,2,3,41,"X","5",1.652,"","plum","","2016_Nov_28_0946"
2,2,3,42,"D","9",1.224,"","strawberry","","2016_Nov_28_0946"
2,2,3,43,"A","10",1.038,"","cherry","","2016_Nov_28_0946"
2,2,3,44,"X","5",1.507,"plum","","","2016_Nov_28_0946"
2,2,3,45,"B","4",1.427,"pear","","","2016_Nov_28_0946"
2,2,3,46,"Q","6",1.257,"","orange","","2016_Nov_28_0946"
2,2,3,47,"B","4",1.116,"","pear","","2016_Nov_28_0946"
2,2,3,48,"A","10",1.195,"cherry","","","2016_Nov_28_0946"
2,2,3,49,"P","3",1.007,"","kiwi","","2016_Nov_28_0946"
2,2,3,50,"E","3",2.012,"mango","","","2016_Nov_28_0946"
2,2,3,51,"C","0",1.208,"banana","","","2016_Nov_28_0946"
2,2,3,52,"D","10",1.602,"strawberry","","","2016_Nov_28_0946"
2,2,3,53,"P","5",1.708,"kiwi","","","2016_Nov_28_0946"
2,2,3,54,"Z","10",1.068,"","apple","","2016_Nov_28_0946"
2,2,3,55,"Y","0",1.43,"peach","","","2016_Nov_28_0946"
2,2,3,56,"C","0",1.286,"","banana","","2016_Nov_28_0946"
2,2,3,57,"Y","0",1.319,"","peach","","2016_Nov_28_0946"
2,2,3,58,"Q","6",1.193,"orange","","","2016_Nov_28_0946"
2,2,3,59,"Z","10",1.413,"apple","","","2016_Nov_28_0946"
2,2,3,60,"E","6",1.802,"","mango","","2016_Nov_28_0946"
2,2,4,61,"A","10",1.337,"cherry","","","2016_Nov_28_0946"
2,2,4,62,"Z","10",1.068,"","apple","","2016_Nov_28_0946"
2,2,4,63,"E","5",1.474,"","mango","","2016_Nov_28_0946"
2,2,4,64,"Y","0",1.349,"","peach","","2016_Nov_28_0946"
2,2,4,65,"P","6",2.848,"","kiwi","","2016_Nov_28_0946"
2,2,4,66,"X","5",2.273,"plum","","","2016_Nov_28_0946"
2,2,4,67,"Z","10",1.161,"apple","","","2016_Nov_28_0946"
2,2,4,68,"A","10",0.569,"","cherry","","2016_Nov_28_0946"
2,2,4,69,"C","0",1.411,"","banana","","2016_Nov_28_0946"
2,2,4,70,"E","5",1.614,"mango","","","2016_Nov_28_0946"
2,2,4,71,"Q","7",1.647,"orange","","","2016_Nov_28_0946"
2,2,4,72,"B","5",1.286,"pear","","","2016_Nov_28_0946"
2,2,4,73,"D","9",1.177,"strawberry","","","2016_Nov_28_0946"
2,2,4,74,"B","4",1.536,"","pear","","2016_Nov_28_0946"
2,2,4,75,"Y","0",1.583,"peach","","","2016_Nov_28_0946"
2,2,4,76,"X","5",1.177,"","plum","","2016_Nov_28_0946"
2,2,4,77,"P","6",1.552,"kiwi","","","2016_Nov_28_0946"
2,2,4,78,"D","9",1.099,"","strawberry","","2016_Nov_28_0946"
2,2,4,79,"C","0",1.021,"banana","","","2016_Nov_28_0946"
2,2,4,80,"Q","5",1.052,"","orange","","2016_Nov_28_0946"
2,2,5,81,"Q","5",0.911,"","orange","","2016_Nov_28_0946"
2,2,5,82,"P","6",1.177,"","kiwi","","2016_Nov_28_0946"
2,2,5,83,"Q","5",2.273,"orange","","","2016_Nov_28_0946"
2,2,5,84,"A","10",1.177,"cherry","","","2016_Nov_28_0946"
2,2,5,85,"P","5",1.195,"kiwi","","","2016_Nov_28_0946"
2,2,5,86,"D","10",1.288,"","strawberry","","2016_Nov_28_0946"
2,2,5,87,"Z","10",1.302,"apple","","","2016_Nov_28_0946"
2,2,5,88,"X","5",1.465,"plum","","","2016_Nov_28_0946"
2,2,5,89,"X","5",0.679,"","plum","","2016_Nov_28_0946"
2,2,5,90,"Y","0",1.286,"peach","","","2016_Nov_28_0946"
2,2,5,91,"Y","0",0.599,"","peach","","2016_Nov_28_0946"
2,2,5,92,"E","6",1.896,"mango","","","2016_Nov_28_0946"
2,2,5,93,"B","5",1.007,"","pear","","2016_Nov_28_0946"
2,2,5,94,"A","10",1.195,"","cherry","","2016_Nov_28_0946"
2,2,5,95,"D","10",1.13,"strawberry","","","2016_Nov_28_0946"
2,2,5,96,"E","3",1.693,"","mango","","2016_Nov_28_0946"
2,2,5,97,"C","0",1.349,"","banana","","2016_Nov_28_0946"
2,2,5,98,"Z","10",1.183,"","apple","","2016_Nov_28_0946"
2,2,5,99,"C","0",1.383,"banana","","","2016_Nov_28_0946"
2,2,5,100,"B","5",1.366,"pear","","","2016_Nov_28_0946"
2,2,6,101,"C","0",1.427,"","banana","","2016_Nov_28_0946"
2,2,6,102,"D","10",1.114,"strawberry","","","2016_Nov_28_0946"
2,2,6,103,"P","5",1.349,"kiwi","","","2016_Nov_28_0946"
2,2,6,104,"X","5",0.996,"","plum","","2016_Nov_28_0946"
2,2,6,105,"X","6",1.071,"plum","","","2016_Nov_28_0946"
2,2,6,106,"B","5",1.177,"pear","","","2016_Nov_28_0946"
2,2,6,107,"B","5",0.677,"","pear","","2016_Nov_28_0946"
2,2,6,108,"E","3",1.318,"","mango","","2016_Nov_28_0946"
2,2,6,109,"A","10",1.414,"cherry","","","2016_Nov_28_0946"
2,2,6,110,"Z","10",0.677,"apple","","","2016_Nov_28_0946"
2,2,6,111,"Q","5",1.489,"orange","","","2016_Nov_28_0946"
2,2,6,112,"C","0",1.069,"banana","","","2016_Nov_28_0946"
2,2,6,113,"A","10",1.2,"","cherry","","2016_Nov_28_0946"
2,2,6,114,"E","5",1.429,"mango","","","2016_Nov_28_0946"
2,2,6,115,"Y","0",1.382,"","peach","","2016_Nov_28_0946"
2,2,6,116,"Z","10",1.474,"","apple","","2016_Nov_28_0946"
2,2,6,117,"Y","0",1.293,"peach","","","2016_Nov_28_0946"
2,2,6,118,"D","10",1.302,"","strawberry","","2016_Nov_28_0946"
2,2,6,119,"Q","5",1.368,"","orange","","2016_Nov_28_0946"
2,2,6,120,"P","5",1.193,"","kiwi","","2016_Nov_28_0946"
3,2,1,1,"A","10",5.099,"","banana","","2016_Nov_28_1125"
3,2,1,2,"B","5",2.115,"","apple","","2016_Nov_28_1125"
3,2,1,3,"A","10",2.021,"banana","","","2016_Nov_28_1125"
3,2,1,4,"D","7",1.679,"","plum","","2016_Nov_28_1125"
3,2,1,5,"Z","8",1.179,"cherry","","","2016_Nov_28_1125"
3,2,1,6,"X","8",1.659,"","pear","","2016_Nov_28_1125"
3,2,1,7,"P","10",1.943,"","kiwi","","2016_Nov_28_1125"
3,2,1,8,"Y","10",2.005,"","orange","","2016_Nov_28_1125"
3,2,1,9,"E","5",1.882,"peach","","","2016_Nov_28_1125"
3,2,1,10,"D","5",0.865,"plum","","","2016_Nov_28_1125"
3,2,1,11,"P","5",1.143,"kiwi","","","2016_Nov_28_1125"
3,2,1,12,"C","5",1.425,"strawberry","","","2016_Nov_28_1125"
3,2,1,13,"Q","10",1.893,"","mango","","2016_Nov_28_1125"
3,2,1,14,"Y","5",2.379,"orange","","","2016_Nov_28_1125"
3,2,1,15,"B","10",1.463,"apple","","","2016_Nov_28_1125"
3,2,1,16,"X","10",0.489,"pear","","","2016_Nov_28_1125"
3,2,1,17,"E","5",2.184,"","peach","","2016_Nov_28_1125"
3,2,1,18,"Z","5",0.677,"","cherry","","2016_Nov_28_1125"
3,2,1,19,"C","5",0.864,"","strawberry","","2016_Nov_28_1125"
3,2,1,20,"Q","10",2.288,"mango","","","2016_Nov_28_1125"
3,2,2,21,"Y","10",0.819,"","orange","","2016_Nov_28_1125"
3,2,2,22,"C","10",0.615,"","strawberry","","2016_Nov_28_1125"
3,2,2,23,"Y","5",1.288,"orange","","","2016_Nov_28_1125"
3,2,2,24,"B","5",1.007,"","apple","","2016_Nov_28_1125"
3,2,2,25,"Q","10",1.552,"mango","","","2016_Nov_28_1125"
3,2,2,26,"X","10",0.786,"","pear","","2016_Nov_28_1125"
3,2,2,27,"E","5",1.773,"peach","","","2016_Nov_28_1125"
3,2,2,28,"Z","5",0.57,"cherry","","","2016_Nov_28_1125"
3,2,2,29,"X","10",1.458,"pear","","","2016_Nov_28_1125"
3,2,2,30,"P","10",0.615,"","kiwi","","2016_Nov_28_1125"
3,2,2,31,"Q","10",0.489,"","mango","","2016_Nov_28_1125"
3,2,2,32,"E","10",0.427,"","peach","","2016_Nov_28_1125"
3,2,2,33,"B","5",1.415,"apple","","","2016_Nov_28_1125"
3,2,2,34,"D","5",3.412,"","plum","","2016_Nov_28_1125"
3,2,2,35,"A","5",0.739,"banana","","","2016_Nov_28_1125"
3,2,2,36,"D","5",0.614,"plum","","","2016_Nov_28_1125"
3,2,2,37,"P","10",1.663,"kiwi","","","2016_Nov_28_1125"
3,2,2,38,"C","5",1.317,"strawberry","","","2016_Nov_28_1125"
3,2,2,39,"A","10",1.648,"","banana","","2016_Nov_28_1125"
3,2,2,40,"Z","10",1.615,"","cherry","","2016_Nov_28_1125"
3,2,3,41,"E","5",1.43,"","peach","","2016_Nov_28_1125"
3,2,3,42,"Y","5",0.864,"","orange","","2016_Nov_28_1125"
3,2,3,43,"A","10",1.599,"","banana","","2016_Nov_28_1125"
3,2,3,44,"P","10",1.992,"kiwi","","","2016_Nov_28_1125"
3,2,3,45,"C","5",2.382,"","strawberry","","2016_Nov_28_1125"
3,2,3,46,"C","5",0.552,"strawberry","","","2016_Nov_28_1125"
3,2,3,47,"Q","10",1.255,"mango","","","2016_Nov_28_1125"
3,2,3,48,"X","10",0.989,"","pear","","2016_Nov_28_1125"
3,2,3,49,"D","10",0.694,"","plum","","2016_Nov_28_1125"
3,2,3,50,"X","10",0.786,"pear","","","2016_Nov_28_1125"
3,2,3,51,"A","10",0.802,"banana","","","2016_Nov_28_1125"
3,2,3,52,"Y","5",2.134,"orange","","","2016_Nov_28_1125"
3,2,3,53,"Z","5",0.677,"cherry","","","2016_Nov_28_1125"
3,2,3,54,"B","5",0.927,"","apple","","2016_Nov_28_1125"
3,2,3,55,"Z","5",0.552,"","cherry","","2016_Nov_28_1125"
3,2,3,56,"D","5",1.757,"plum","","","2016_Nov_28_1125"
3,2,3,57,"B","5",0.614,"apple","","","2016_Nov_28_1125"
3,2,3,58,"Q","10",2.411,"","mango","","2016_Nov_28_1125"
3,2,3,59,"E","10",0.757,"peach","","","2016_Nov_28_1125"
3,2,3,60,"P","10",0.677,"","kiwi","","2016_Nov_28_1125"
3,2,4,61,"Y","5",1.382,"orange","","","2016_Nov_28_1125"
3,2,4,62,"A","10",1.505,"","banana","","2016_Nov_28_1125"
3,2,4,63,"Q","10",1.177,"mango","","","2016_Nov_28_1125"
3,2,4,64,"B","10",0.802,"","apple","","2016_Nov_28_1125"
3,2,4,65,"C","5",2.085,"strawberry","","","2016_Nov_28_1125"
3,2,4,66,"P","5",0.819,"kiwi","","","2016_Nov_28_1125"
3,2,4,67,"X","10",2.458,"","pear","","2016_Nov_28_1125"
3,2,4,68,"C","10",1.007,"","strawberry","","2016_Nov_28_1125"
3,2,4,69,"Z","5",1.755,"","cherry","","2016_Nov_28_1125"
3,2,4,70,"Q","10",2.271,"","mango","","2016_Nov_28_1125"
3,2,4,71,"Y","5",1.93,"","orange","","2016_Nov_28_1125"
3,2,4,72,"D","5",0.677,"plum","","","2016_Nov_28_1125"
3,2,4,73,"X","5",0.49,"pear","","","2016_Nov_28_1125"
3,2,4,74,"E","10",1.383,"","peach","","2016_Nov_28_1125"
3,2,4,75,"A","10",0.795,"banana","","","2016_Nov_28_1125"
3,2,4,76,"E","5",1.304,"peach","","","2016_Nov_28_1125"
3,2,4,77,"B","5",0.802,"apple","","","2016_Nov_28_1125"
3,2,4,78,"D","10",1.805,"","plum","","2016_Nov_28_1125"
3,2,4,79,"Z","5",1.318,"cherry","","","2016_Nov_28_1125"
3,2,4,80,"P","7",1.179,"","kiwi","","2016_Nov_28_1125"
3,2,5,81,"P","6",1.601,"kiwi","","","2016_Nov_28_1125"
3,2,5,82,"B","5",1.005,"apple","","","2016_Nov_28_1125"
3,2,5,83,"D","5",0.74,"plum","","","2016_Nov_28_1125"
3,2,5,84,"E","5",0.757,"peach","","","2016_Nov_28_1125"
3,2,5,85,"Y","5",0.882,"orange","","","2016_Nov_28_1125"
3,2,5,86,"Y","5",0.632,"","orange","","2016_Nov_28_1125"
3,2,5,87,"B","5",0.74,"","apple","","2016_Nov_28_1125"
3,2,5,88,"X","10",2.145,"","pear","","2016_Nov_28_1125"
3,2,5,89,"D","10",0.677,"","plum","","2016_Nov_28_1125"
3,2,5,90,"Q","10",0.802,"mango","","","2016_Nov_28_1125"
3,2,5,91,"E","5",1.586,"","peach","","2016_Nov_28_1125"
3,2,5,92,"Z","5",0.599,"","cherry","","2016_Nov_28_1125"
3,2,5,93,"C","5",0.664,"strawberry","","","2016_Nov_28_1125"
3,2,5,94,"P","10",1.411,"","kiwi","","2016_Nov_28_1125"
3,2,5,95,"X","10",0.632,"pear","","","2016_Nov_28_1125"
3,2,5,96,"A","10",0.63,"banana","","","2016_Nov_28_1125"
3,2,5,97,"Q","10",1.052,"","mango","","2016_Nov_28_1125"
3,2,5,98,"C","5",1.63,"","strawberry","","2016_Nov_28_1125"
3,2,5,99,"Z","5",0.507,"cherry","","","2016_Nov_28_1125"
3,2,5,100,"A","10",1.615,"","banana","","2016_Nov_28_1125"
3,2,6,101,"E","5",1.257,"","peach","","2016_Nov_28_1125"
3,2,6,102,"B","10",1.773,"apple","","","2016_Nov_28_1125"
3,2,6,103,"P","10",0.851,"","kiwi","","2016_Nov_28_1125"
3,2,6,104,"P","10",0.614,"kiwi","","","2016_Nov_28_1125"
3,2,6,105,"D","10",0.677,"plum","","","2016_Nov_28_1125"
3,2,6,106,"X","10",0.742,"","pear","","2016_Nov_28_1125"
3,2,6,107,"A","10",0.661,"","banana","","2016_Nov_28_1125"
3,2,6,108,"A","10",0.552,"banana","","","2016_Nov_28_1125"
3,2,6,109,"C","5",1.226,"strawberry","","","2016_Nov_28_1125"
3,2,6,110,"D","10",1.288,"","plum","","2016_Nov_28_1125"
3,2,6,111,"Y","5",2.239,"orange","","","2016_Nov_28_1125"
3,2,6,112,"X","10",1.867,"pear","","","2016_Nov_28_1125"
3,2,6,113,"Z","5",1.786,"cherry","","","2016_Nov_28_1125"
3,2,6,114,"E","5",0.74,"peach","","","2016_Nov_28_1125"
3,2,6,115,"C","5",0.694,"","strawberry","","2016_Nov_28_1125"
3,2,6,116,"Z","5",0.552,"","cherry","","2016_Nov_28_1125"
3,2,6,117,"Q","10",1.536,"mango","","","2016_Nov_28_1125"
3,2,6,118,"Y","10",1.57,"","orange","","2016_Nov_28_1125"
3,2,6,119,"Q","10",0.882,"","mango","","2016_Nov_28_1125"
3,2,6,120,"B","5",1.773,"","apple","","2016_Nov_28_1125"
4,2,1,1,"A","10",14.64,"mango","","","2016_Nov_28_1027"
4,2,1,2,"Q","10",2.364,"","kiwi","","2016_Nov_28_1027"
4,2,1,3,"D","3",5.588,"pear","","","2016_Nov_28_1027"
4,2,1,4,"P","10",2.954,"","plum","","2016_Nov_28_1027"
4,2,1,5,"Z","5",2.536,"","cherry","","2016_Nov_28_1027"
4,2,1,6,"B","10",1.536,"","banana","","2016_Nov_28_1027"
4,2,1,7,"Y","2",2.974,"","strawberry","","2016_Nov_28_1027"
4,2,1,8,"X","5",7.896,"","peach","","2016_Nov_28_1027"
4,2,1,9,"B","7",3.865,"banana","","","2016_Nov_28_1027"
4,2,1,10,"D","5",2.318,"","pear","","2016_Nov_28_1027"
4,2,1,11,"C","5",3.771,"orange","","","2016_Nov_28_1027"
4,2,1,12,"P","5",1.63,"plum","","","2016_Nov_28_1027"
4,2,1,13,"Z","8",2.817,"cherry","","","2016_Nov_28_1027"
4,2,1,14,"X","5",1.911,"peach","","","2016_Nov_28_1027"
4,2,1,15,"E","7",2.272,"","apple","","2016_Nov_28_1027"
4,2,1,16,"A","10",1.599,"","mango","","2016_Nov_28_1027"
4,2,1,17,"E","8",1.661,"apple","","","2016_Nov_28_1027"
4,2,1,18,"C","8",1.614,"","orange","","2016_Nov_28_1027"
4,2,1,19,"Y","4",2.834,"strawberry","","","2016_Nov_28_1027"
